TRADEDATE,AFKS,AFLT,ALRS,CBOM,CHMF,DSKY,ENPG,FEES,FIVE,FIXP,GAZP,GLTR,GMKN,HHRU,HYDR,IRAO,LKOH,MAGN,MGNT,MOEX,MTSS,NLMK,NVTK,OZON,PHOR,PIKK,PLZL,POGR,POLY,ROSN,RTKM,RUAL,SBER,SBERP,SNGS,SNGSP,TATN,TATNP,TCSG,TRNFP,VKCO,VTBR,YNDX
2018-03-16,11.7,160.5,93.82,4.75,907.1,97.0,,0.1792,1965.0,,141.0,,10927.0,,0.7654,3.7985,3874.5,45.025,4957.0,121.0,316.85,153.0,747.1,,2357.0,324.8,4780.0,,604.4,319.3,68.32,35.37,256.15,211.52,29.41,30.26,613.25,393.5,,177000.0,,0.05348,2436.0
2018-03-19,11.91,159.35,93.56,4.83,884.8,96.15,,0.177,1915.0,,139.91,,10911.0,,0.7651,3.72,3815.0,44.215,4990.0,119.5,318.0,148.2,757.0,,2385.0,318.7,4708.0,,596.9,316.0,68.45,35.7,255.0,209.19,29.055,30.54,611.0,402.5,,177000.0,,0.0534,2426.0
2018-03-20,11.97,160.15,93.05,4.83,873.6,96.15,,0.17595,1891.0,,142.45,,10950.0,,0.75,3.795,3860.0,44.23,4930.0,118.4,308.1,148.04,757.5,,2340.0,316.7,4680.0,,591.4,317.55,68.22,35.06,257.15,206.3,29.175,30.3,620.0,406.4,,176850.0,,0.0539,2463.0
2018-03-21,11.96,159.75,94.55,4.85,880.1,97.0,,0.177,1920.0,,141.51,,10932.0,,0.7466,3.7795,3874.0,46.195,4910.0,118.5,307.65,148.5,760.4,,2300.0,317.7,4575.0,,597.5,317.5,68.38,35.0,268.88,222.0,29.13,30.2,618.8,411.4,,181150.0,,0.054,2497.5
2018-03-22,11.875,156.5,93.35,4.816,877.8,96.55,,0.17615,1875.0,,139.5,,11003.0,,0.7421,3.7745,3857.0,46.15,4800.0,117.88,300.1,149.2,748.7,,2262.0,315.9,4465.0,,585.3,316.15,67.54,34.52,265.5,219.47,28.805,29.815,616.75,410.4,,177400.0,,0.054,2385.0
2018-03-23,11.875,158.35,93.75,4.821,882.0,97.0,,0.1755,1858.0,,142.0,,10998.0,,0.734,3.7345,3874.5,44.87,4747.0,119.0,295.5,148.54,750.0,,2271.0,318.4,4447.0,,594.7,314.5,67.4,33.38,262.0,220.5,28.885,29.92,618.35,405.8,,177500.0,,0.05328,2385.5
2018-03-26,11.735,157.25,92.12,4.799,867.3,95.75,,0.17415,1811.0,,138.27,,10750.0,,0.7288,3.73,3800.0,44.42,4715.0,115.98,292.85,146.35,743.1,,2267.0,313.0,4393.0,,601.7,308.05,66.6,33.54,255.0,215.46,28.1,29.18,603.5,413.0,,175800.0,,0.05099,2344.0
2018-03-27,11.745,154.25,91.7,4.815,865.4,96.3,,0.17675,1846.5,,140.8,,10728.0,,0.75,3.726,3878.0,44.06,4755.0,116.42,292.3,146.63,752.8,,2266.0,319.0,4330.0,,595.9,309.65,66.6,34.54,258.0,217.2,28.3,29.0,605.5,414.0,,176000.0,,0.0518,2364.0
2018-03-28,11.675,154.0,89.44,4.81,865.8,96.0,,0.17575,1838.5,,140.47,,10695.0,,0.7475,3.737,3927.0,44.045,4605.0,116.5,295.0,142.06,743.0,,2294.0,316.0,4545.0,,589.9,308.8,66.59,34.55,251.5,213.0,28.45,29.05,604.0,413.1,,174500.0,,0.051,2265.0
2018-03-29,11.655,154.2,91.21,4.829,869.4,95.95,,0.17705,1932.0,,142.8,,10795.0,,0.756,3.83,3991.5,44.2,4636.0,117.57,293.3,144.22,741.9,,2338.0,316.7,4461.0,,592.0,316.35,67.47,35.25,252.9,213.61,28.665,29.69,615.0,413.0,,176500.0,,0.05115,2314.0
2018-03-30,11.85,155.6,92.0,4.849,872.4,96.45,,0.1812,1932.0,,142.33,,10760.0,,0.7699,3.82,3961.0,44.135,4680.0,117.0,294.15,143.5,737.6,,2317.0,315.2,4520.0,,591.7,313.9,67.75,35.35,253.57,214.14,28.37,29.56,611.6,416.0,,175900.0,,0.05166,2287.0
2018-04-02,11.79,156.25,90.1,4.816,870.0,96.4,,0.1795,1949.5,,140.32,,10800.0,,0.762,3.86,3955.5,44.455,4720.0,116.3,297.75,142.58,735.2,,2344.0,314.0,4387.0,,595.4,309.05,67.5,34.82,249.99,212.59,28.5,29.275,598.3,424.7,,179750.0,,0.05114,2253.0
2018-04-03,11.75,156.25,89.57,4.79,874.1,96.05,,0.1813,1948.0,,141.13,,10830.0,,0.7615,3.888,3951.0,44.265,4700.0,117.0,295.8,144.25,741.0,,2329.0,314.0,4514.0,,588.0,313.25,67.62,34.17,251.6,212.12,28.33,29.035,604.95,420.2,,179000.0,,0.0523,2263.0
2018-04-04,11.5,156.05,89.25,4.76,868.1,95.5,,0.1817,1959.0,,140.18,,10735.0,,0.747,3.89,3939.0,44.225,4651.0,116.5,292.4,145.28,753.1,,2341.0,313.7,4475.0,,593.8,319.6,67.57,34.0,255.69,213.85,28.51,29.24,599.75,422.2,,177500.0,,0.05237,2249.5
2018-04-05,11.44,158.05,90.82,4.805,881.7,95.55,,0.181,2050.0,,140.5,,10744.0,,0.762,3.971,3990.0,44.9,4725.0,117.04,294.1,148.9,770.0,,2350.0,316.0,4497.0,,592.8,322.65,67.52,34.41,262.0,220.3,28.94,29.6,614.55,424.2,,179000.0,,0.05395,2315.0
2018-04-06,11.415,157.3,90.11,4.803,890.2,94.15,,0.1808,2025.0,,141.5,,10733.0,,0.7534,3.93,3939.0,45.5,4694.0,116.9,293.0,150.42,762.3,,2354.0,315.4,4359.0,,591.4,319.6,67.45,28.31,256.76,217.0,28.94,29.7,610.0,424.9,,179400.0,,0.0554,2312.0
2018-04-09,10.605,144.0,83.0,4.663,837.0,91.0,,0.1709,1892.5,,135.01,,9170.0,,0.702,3.66,3620.0,42.925,4484.0,114.0,272.5,143.31,710.9,,2267.0,312.9,3561.0,,516.5,299.5,64.61,22.55,213.0,187.83,28.16,28.29,596.7,410.3,,172050.0,,0.0504,2124.0
2018-04-10,10.53,144.8,82.15,4.645,900.1,89.45,,0.1683,1937.0,,141.8,,9810.0,,0.7215,3.68,3900.0,44.41,4518.0,114.55,281.85,151.85,747.5,,2351.0,308.6,3650.0,,556.0,309.0,65.66,22.79,214.8,186.8,29.095,30.175,641.1,422.3,,171000.0,,0.05091,2169.0
2018-04-11,10.4,143.5,82.7,4.73,901.5,89.0,,0.16995,1875.0,,145.27,,9888.0,,0.7328,3.73,4070.0,44.0,4555.0,111.94,279.0,150.82,743.4,,2390.0,310.7,3585.0,,582.0,324.0,64.46,21.11,208.0,181.7,29.25,29.7,650.25,418.5,,173500.0,,0.05047,2240.0
2018-04-12,10.455,147.05,85.3,4.729,903.8,90.45,,0.1717,1913.5,,145.99,,10376.0,,0.7399,3.79,3979.0,44.85,4730.0,113.13,282.25,148.0,739.0,,2405.0,310.5,3599.0,,570.0,333.0,65.12,21.98,212.21,185.99,29.69,30.285,655.65,424.9,,177700.0,,0.05093,2161.5
2018-04-13,10.3,144.85,85.4,4.761,881.0,90.05,,0.16865,1901.0,,142.58,,10490.0,,0.743,3.75,3902.0,44.24,4710.0,112.2,279.0,147.11,732.1,,2470.0,307.0,3550.0,,594.0,323.0,63.6,21.01,204.7,180.67,29.095,29.93,647.75,430.2,,175650.0,,0.05087,2083.5
2018-04-16,10.195,145.4,86.1,4.71,895.0,90.0,,0.167,1930.0,,141.5,,9900.0,,0.7424,3.86,3892.0,43.25,4690.0,113.24,278.0,145.0,716.0,,2454.0,313.2,3541.0,,558.9,319.0,63.6,19.84,192.06,172.59,29.17,29.69,650.0,450.0,,177150.0,,0.05179,2020.5
2018-04-17,10.335,147.3,87.95,4.775,922.7,88.9,,0.17075,1969.0,,142.4,,10229.0,,0.7434,3.865,3940.0,44.725,4790.0,114.05,283.2,148.19,728.0,,2431.0,307.4,3657.0,,557.8,329.5,64.5,21.2,207.5,181.79,29.12,29.98,657.0,432.6,,178000.0,,0.05217,2103.5
2018-04-18,10.56,153.55,89.0,4.82,946.5,89.05,,0.1722,2055.0,,144.75,,10672.0,,0.7495,3.95,4030.0,46.5,4895.0,115.25,289.3,151.5,746.1,,2410.0,309.2,3718.0,,605.2,333.1,65.49,21.72,215.87,190.5,29.54,30.34,660.55,430.2,,177750.0,,0.053,2142.0
2018-04-19,10.65,150.95,87.96,4.785,948.5,88.55,,0.1713,1974.0,,143.4,,10685.0,,0.7402,3.922,4015.0,46.43,4921.0,115.5,289.5,151.0,734.1,,2375.0,312.3,3775.0,,600.2,337.3,65.0,23.15,213.45,189.69,29.345,30.28,660.0,430.0,,179000.0,,0.0525,2096.5
2018-04-20,10.825,149.4,88.15,4.775,953.7,89.7,,0.1715,1974.5,,144.4,,10615.0,,0.7398,3.91,3985.0,46.85,4825.0,115.99,287.75,151.81,738.6,,2397.0,309.0,3790.0,,600.4,338.95,64.88,22.95,215.36,190.0,29.36,30.54,657.1,437.6,,179000.0,,0.05289,2084.5
2018-04-23,10.88,148.5,88.0,4.765,962.0,89.9,,0.1756,1940.0,,143.99,,10875.0,,0.7407,3.85,3974.0,46.88,4785.0,113.65,287.15,153.9,743.7,,2441.0,306.9,3900.0,,600.3,351.0,64.78,27.0,223.25,196.7,29.09,30.5,659.45,444.6,,176300.0,,0.053,2140.5
2018-04-24,10.85,146.6,87.75,4.701,965.2,89.65,,0.1735,1906.5,,144.14,,10860.0,,0.7435,3.94,3999.5,46.21,4729.0,114.21,289.4,154.65,743.7,,2402.0,307.6,3906.0,,604.8,352.25,65.15,28.1,223.0,197.51,29.25,30.28,661.0,453.0,,175000.0,,0.053,2105.5
2018-04-25,10.8,144.45,88.0,4.662,978.4,90.25,,0.17185,1800.0,,142.7,,10803.0,,0.7441,3.9615,4029.0,45.965,4786.0,114.45,289.15,158.15,740.4,,2422.0,307.6,3947.0,,608.8,370.0,65.19,29.09,220.45,194.19,29.115,30.5,666.0,460.0,,172250.0,,0.05287,2025.0
2018-04-26,10.94,145.6,88.05,4.623,996.4,92.0,,0.17405,1740.0,,145.48,,10988.0,,0.74,3.92,4140.0,46.42,4830.0,116.08,295.8,160.5,760.0,,2460.0,307.0,3920.0,,620.5,375.0,64.75,28.96,220.7,193.91,29.85,31.395,680.0,476.7,,170200.0,,0.0524,2061.0
2018-04-27,11.0,144.3,89.0,4.622,993.9,93.0,,0.1772,1800.0,,144.5,,10989.0,,0.7488,3.975,4212.0,47.46,4875.0,120.05,295.1,162.05,770.8,,2476.0,307.9,3937.0,,624.5,380.0,64.99,29.88,223.91,194.91,29.695,30.835,685.25,466.9,,172600.0,,0.05257,2015.5
2018-04-28,11.02,144.85,89.12,4.68,988.0,92.95,,0.1764,1803.5,,144.3,,10949.0,,0.7503,3.936,4178.5,47.08,4853.0,119.67,294.05,163.45,766.1,,2462.0,307.6,3946.0,,623.0,381.0,65.07,30.33,224.8,195.0,29.55,30.98,680.7,464.4,,174950.0,,0.0527,2030.0
2018-04-30,11.23,144.0,89.61,4.62,1011.9,93.4,,0.1755,1795.5,,145.93,,10814.0,,0.745,4.0,4156.5,48.68,4902.0,120.75,296.4,161.16,770.0,,2500.0,306.3,3995.0,,631.3,383.0,65.68,31.06,226.99,196.22,29.44,31.015,671.05,475.5,,172450.0,,0.05397,2097.5
2018-05-02,11.01,147.3,87.52,4.535,1000.0,93.5,,0.17475,1815.0,,144.94,,11040.0,,0.7445,4.0155,4141.0,47.02,4893.0,119.69,292.3,157.74,758.2,,2522.0,306.8,3850.0,,623.1,401.05,65.2,30.0,229.02,196.1,29.32,31.0,671.0,473.7,,164050.0,,0.0534,2215.0
2018-05-03,10.805,144.2,88.7,4.605,982.1,93.5,,0.17485,1801.0,,142.7,,10856.0,,0.742,3.82,4068.0,45.505,4827.0,120.98,290.55,153.34,748.4,,2476.0,308.8,3863.0,,620.2,387.15,65.6,28.77,228.03,196.24,29.235,31.205,650.0,458.5,,164650.0,,0.05261,2128.0
2018-05-04,10.845,141.65,88.1,4.649,975.5,95.15,,0.1759,1835.0,,143.73,,10996.0,,0.744,3.832,4108.0,45.33,4892.0,120.53,290.0,153.8,765.7,,2490.0,317.2,3955.0,,618.9,386.75,65.7,28.09,228.55,195.7,29.405,31.265,659.35,465.7,,170450.0,,0.05275,2107.0
2018-05-07,10.92,141.9,89.96,4.73,978.3,95.45,,0.17665,1856.5,,144.05,,11150.0,,0.7479,3.915,4121.0,46.56,4870.0,119.99,291.45,157.4,754.0,,2475.0,322.5,3976.0,,608.0,388.25,65.9,27.85,229.86,196.71,29.305,31.36,654.15,461.6,,174800.0,,0.05277,2152.5
2018-05-08,10.95,140.4,89.61,4.794,991.0,95.95,,0.1755,1845.0,,145.48,,11094.0,,0.75,3.924,4180.0,46.07,4840.0,118.52,290.0,157.88,754.0,,2487.0,321.1,3940.0,,612.6,393.05,65.02,26.78,226.7,193.25,29.58,31.36,666.95,462.8,,174350.0,,0.0527,2127.5
2018-05-10,11.0,139.8,87.8,4.753,973.7,95.75,,0.177,1802.0,,146.38,,10730.0,,0.753,3.942,4235.0,45.69,4860.0,120.0,289.85,154.7,765.0,,2446.0,324.6,3920.0,,592.1,395.7,65.22,26.5,233.7,198.94,29.39,31.12,671.8,478.2,,174650.0,,0.05225,2190.0
2018-05-11,10.96,137.5,87.93,4.788,986.2,95.2,,0.17645,1799.5,,150.7,,10729.0,,0.745,3.9845,4383.0,45.55,4901.0,123.06,289.15,157.88,769.5,,2430.0,322.9,3868.0,,592.7,401.45,65.0,26.19,235.72,202.1,29.685,31.6,677.55,486.5,,174750.0,,0.05238,2201.0
2018-05-14,11.085,136.15,87.47,4.845,998.2,95.15,,0.1756,1854.0,,150.98,,10778.0,,0.7505,3.97,4407.5,46.0,4985.0,119.15,290.0,163.27,774.3,,2451.0,323.8,3885.0,,594.1,403.55,64.84,25.85,237.8,203.0,30.0,31.72,685.25,500.1,,175600.0,,0.0525,2186.0
2018-05-15,10.9,138.0,88.75,4.86,986.0,95.35,,0.1744,1911.0,,149.2,,10915.0,,0.742,3.8855,4392.0,44.8,5045.0,115.4,289.0,158.81,772.2,,2427.0,326.1,3737.0,,580.8,394.85,65.59,25.54,231.39,199.4,29.76,32.13,679.55,495.3,,174500.0,,0.0515,2118.5
2018-05-16,10.82,137.95,91.5,4.815,995.0,95.9,,0.179,1917.5,,148.59,,10800.0,,0.7433,3.98,4410.0,44.195,5170.0,117.73,289.05,161.41,768.3,,2420.0,327.8,3710.0,,590.2,389.8,65.66,24.9,229.8,201.0,29.81,32.6,676.0,500.0,,176450.0,,0.05132,2114.0
2018-05-17,10.695,137.95,93.25,4.845,987.2,96.25,,0.183,1925.0,,147.15,,10790.0,,0.737,4.0,4354.0,44.6,5164.0,116.0,293.45,159.32,770.6,,2423.0,326.0,3688.0,,591.0,381.85,65.36,24.39,226.05,197.62,29.705,33.145,672.1,495.0,,174900.0,,0.05122,2131.0
2018-05-18,10.715,136.75,92.26,4.91,994.3,96.65,,0.18505,1880.0,,145.65,,10732.0,,0.7434,4.145,4450.0,44.77,5108.0,117.16,293.4,162.5,772.8,,2410.0,320.0,3730.0,,584.1,387.0,65.2,26.98,222.2,195.49,29.7,32.45,681.5,500.1,,174850.0,,0.0512,2119.5
2018-05-21,10.505,136.2,91.51,4.868,986.9,96.8,,0.18055,1864.5,,146.76,,10922.0,,0.7357,3.9935,4398.5,45.755,5185.0,115.95,294.25,161.56,775.1,,2406.0,321.5,3739.0,,580.8,386.9,65.19,27.7,226.21,198.68,29.535,32.56,685.0,485.0,,175750.0,,0.05156,2142.0
2018-05-22,10.37,135.0,91.1,4.813,986.6,96.9,,0.1814,1844.0,,146.5,,10998.0,,0.7359,4.0505,4360.0,45.76,5260.0,115.05,297.3,159.94,770.0,,2313.0,324.5,3738.0,,585.5,385.55,65.06,26.84,225.6,198.27,29.745,33.05,676.05,493.9,,174950.0,,0.05139,2122.5
2018-05-23,10.23,132.55,90.87,4.719,978.3,95.4,,0.181,1871.5,,146.06,,10850.0,,0.73,3.99,4263.0,45.5,5185.0,113.59,291.1,159.5,761.3,,2301.0,326.0,3712.0,,576.4,377.7,65.24,26.65,221.0,195.29,29.42,31.98,664.3,485.0,,174750.0,,0.05115,2086.5
2018-05-24,10.2,132.7,92.24,4.69,995.3,96.5,,0.1815,1813.0,,145.27,,10880.0,,0.7392,3.9905,4230.0,46.4,5265.0,113.65,286.5,163.0,757.2,,2332.0,326.5,3737.0,,572.8,378.0,65.4,27.13,222.01,196.7,29.165,31.9,664.0,480.3,,175050.0,,0.05121,2094.0
2018-05-25,10.365,132.2,93.7,4.68,1012.0,96.5,,0.1795,1844.5,,145.09,,11090.0,,0.727,4.05,4248.0,47.41,5210.0,114.8,287.2,162.85,808.1,,2329.0,330.0,3728.0,,566.8,378.3,66.03,27.6,220.0,196.03,29.135,31.8,667.6,474.9,,174300.0,,0.05106,2089.0
2018-05-28,10.49,131.55,93.04,4.68,1006.0,93.1,,0.18065,1915.0,,145.09,,11170.0,,0.7184,4.0325,4290.0,47.52,5185.0,113.88,287.15,162.75,802.5,,2370.0,332.0,3785.0,,575.0,379.55,65.85,28.48,220.9,197.0,28.875,31.59,663.35,469.0,,174700.0,,0.05145,2102.5
2018-05-29,10.365,131.85,91.39,4.696,1008.6,95.3,,0.18085,1840.0,,143.9,,11144.0,,0.7097,4.002,4224.0,47.445,5087.0,112.4,283.2,161.65,825.4,,2347.0,330.9,3755.0,,561.9,383.0,65.08,27.99,219.0,193.8,28.4,31.29,675.95,461.3,,174450.0,,0.05128,2079.0
2018-05-30,10.375,139.85,88.61,4.749,1002.1,94.8,,0.18195,1785.0,,143.26,,11066.0,,0.71,4.07,4246.5,47.38,5150.0,111.82,283.85,163.27,821.2,,2320.0,327.8,3725.0,,562.0,381.05,65.67,27.74,221.01,195.5,28.48,31.0,669.5,467.5,,174000.0,,0.05134,2072.0
2018-05-31,10.415,140.8,88.3,4.842,1002.8,95.0,,0.1825,1808.0,,145.0,,11111.0,,0.7239,4.08,4209.0,49.09,5111.0,112.59,282.4,163.15,838.2,,2322.0,329.8,3750.0,,572.0,385.3,65.99,27.35,222.36,196.0,28.63,30.48,666.5,458.0,,170600.0,,0.04989,2076.5
2018-06-01,10.39,139.65,89.3,4.741,994.8,93.95,,0.18395,1748.0,,144.0,,11150.0,,0.715,4.048,4205.5,47.81,5112.0,114.3,283.1,162.0,838.4,,2331.0,331.9,3800.0,,568.2,382.55,66.08,27.2,220.0,196.02,28.86,31.05,665.55,461.5,,172000.0,,0.0474,2137.0
2018-06-04,10.36,137.1,90.5,4.71,1013.3,94.9,,0.187,1771.0,,146.44,,11474.0,,0.7165,4.1465,4299.0,48.06,5187.0,115.45,285.95,167.66,841.0,,2345.0,331.6,3940.0,,565.3,384.9,69.0,27.48,220.0,195.39,29.275,31.51,670.45,464.6,,171900.0,,0.04703,2163.5
2018-06-05,10.24,139.25,90.12,4.715,1023.4,94.0,,0.1847,1770.0,,146.0,,11551.0,,0.7105,4.222,4278.0,48.3,5175.0,114.29,285.9,171.3,847.1,,2328.0,330.8,3940.0,,566.2,381.95,69.61,27.52,215.56,191.3,29.02,31.55,673.85,463.0,,171600.0,,0.04744,2213.0
2018-06-06,10.2,141.3,89.56,4.676,1031.0,94.4,,0.1831,1758.5,,146.9,,11640.0,,0.7026,4.1885,4264.5,48.86,4937.0,112.7,285.2,170.67,844.4,,2319.0,331.8,3911.0,,562.6,380.8,68.33,27.87,217.9,193.1,28.795,31.4,668.5,455.9,,174050.0,,0.04725,2214.0
2018-06-07,10.22,145.0,91.5,4.7,1033.3,94.15,,0.18495,1743.5,,146.05,,11644.0,,0.7023,4.2,4250.0,49.195,5030.0,110.6,286.05,172.19,848.0,,2306.0,333.3,3941.0,,560.0,380.05,71.0,28.12,216.41,192.5,29.295,32.29,668.0,461.6,,175000.0,,0.04681,2175.0
2018-06-08,10.01,143.9,90.94,4.733,1015.0,94.05,,0.183,1675.0,,143.05,,11355.0,,0.6864,4.0905,4159.5,48.395,4818.0,107.7,283.55,168.86,824.2,,2300.0,332.5,3785.0,,554.4,381.0,69.86,27.63,210.95,189.32,28.36,31.13,653.3,463.5,,174950.0,,0.04531,2144.0
2018-06-09,10.07,144.35,91.47,4.775,1025.0,94.6,,0.18385,1683.5,,144.08,,11484.0,,0.69,4.091,4191.0,48.845,4818.0,108.67,284.9,171.27,827.1,,2300.0,333.3,3810.0,,557.7,382.15,69.7,27.44,212.6,189.21,28.535,31.315,656.35,464.7,,174600.0,,0.04552,2159.0
2018-06-11,10.01,142.7,91.0,4.719,1041.8,94.4,,0.1824,1675.5,,142.28,,11500.0,,0.697,4.12,4159.5,48.6,4750.0,107.68,283.7,170.5,828.2,,2315.0,334.6,3830.0,,563.7,384.55,71.42,27.06,210.35,188.0,28.685,31.135,653.0,463.6,,174950.0,,0.04514,2192.5
2018-06-13,9.985,144.05,90.2,4.81,1040.5,94.15,,0.18365,1650.5,,141.0,,11275.0,,0.718,4.1,4140.0,48.23,4702.0,109.2,282.75,171.01,824.0,,2322.0,334.6,3845.0,,563.4,382.0,70.5,27.5,215.0,190.14,28.895,31.6,655.0,465.0,,174900.0,,0.04475,2290.5
2018-06-14,9.89,143.55,89.2,4.85,1025.9,94.0,,0.18315,1645.5,,139.4,,11161.0,,0.7082,4.0295,4090.0,47.745,4690.0,111.43,281.85,169.11,813.8,,2298.0,333.4,3903.0,,560.6,381.7,71.29,24.96,214.0,189.26,29.05,31.79,642.05,465.7,,175800.0,,0.04465,2292.0
2018-06-15,9.8,140.5,89.1,4.98,1039.4,94.5,,0.1811,1627.5,,137.73,,11066.0,,0.6912,4.05,4055.0,48.235,4710.0,111.18,282.85,168.57,804.0,,2296.0,337.0,3979.0,,558.0,383.25,68.56,25.0,209.36,187.45,28.26,31.11,650.0,483.5,,174950.0,,0.04451,2268.0
2018-06-18,9.72,139.65,89.7,4.9,964.6,93.5,,0.183,1645.0,,136.52,,11051.0,,0.679,4.1065,4045.5,46.475,4631.0,110.5,277.5,167.3,799.5,,2295.0,331.6,3870.0,,546.5,387.0,69.7,24.31,206.3,185.0,28.375,31.255,641.0,479.0,,168450.0,,0.04611,2287.0
2018-06-19,9.695,138.0,91.0,4.908,958.8,93.5,,0.1815,1682.0,,135.5,,11126.0,,0.668,4.0965,4091.0,44.855,4592.0,108.15,276.55,153.68,805.0,,2315.0,334.9,3890.0,,541.6,392.35,70.04,24.0,206.0,183.5,28.71,31.33,646.05,462.7,,166200.0,,0.04519,2295.0
2018-06-20,9.83,141.0,94.1,4.92,960.0,93.6,,0.1823,1730.0,,136.91,,11243.0,,0.666,4.092,4132.0,45.42,4646.0,110.35,277.1,155.01,847.0,,2285.0,332.9,3943.0,,548.2,390.2,70.91,24.5,212.2,188.44,29.295,31.5,655.0,473.0,,169600.0,,0.0472,2301.5
2018-06-21,9.64,140.55,98.0,4.875,960.5,93.8,,0.1819,1770.0,,134.4,,11224.0,,0.6713,4.1155,4135.0,45.295,4599.0,109.87,272.9,157.44,832.3,,2286.0,335.6,3806.0,,550.4,392.75,70.3,24.55,210.4,186.43,28.85,31.31,661.45,474.0,,169050.0,,0.04696,2270.5
2018-06-22,8.805,140.55,98.5,4.852,961.7,92.55,,0.1847,1729.0,,136.76,,11222.0,,0.6892,4.131,4125.0,44.705,4572.0,111.6,264.75,157.74,827.8,,2291.0,318.2,3873.0,,557.0,390.8,70.28,23.92,214.43,191.5,28.435,31.01,656.65,466.4,,172450.0,,0.0466,2220.0
2018-06-25,8.75,140.75,100.1,4.865,944.0,92.5,,0.1842,1766.5,,137.1,,11285.0,,0.6874,4.088,4140.0,43.945,4550.0,111.64,264.95,154.65,829.1,,2303.0,331.8,3890.0,,552.0,393.95,73.95,23.68,202.51,179.9,28.3,31.05,672.65,470.0,,171800.0,,0.0467,2177.0
2018-06-26,8.64,140.65,98.73,4.892,942.4,92.5,,0.1835,1743.0,,138.07,,11222.0,,0.6757,4.051,4154.0,44.345,4615.0,110.55,262.0,154.94,833.3,,2293.0,332.9,3894.0,,564.1,389.3,73.59,23.64,199.91,178.27,28.39,31.24,660.45,457.8,,168050.0,,0.0469,2185.0
2018-06-27,8.58,141.15,98.2,4.897,925.3,92.0,,0.18535,1690.0,,139.0,,11100.0,,0.6791,4.07,4222.0,43.68,4609.0,110.38,266.7,153.7,840.9,,2264.0,331.9,3880.0,,555.9,394.6,72.69,24.53,207.95,183.66,28.39,31.31,674.15,466.7,,166500.0,,0.04735,2227.5
2018-06-28,8.645,139.8,98.9,4.905,910.4,91.55,,0.18485,1673.5,,138.76,,11115.0,,0.6729,4.0665,4230.5,42.23,4610.0,109.62,267.35,148.59,845.0,,2280.0,333.7,4108.0,,552.6,396.5,72.65,24.08,208.5,182.91,28.255,31.07,658.0,460.0,,164500.0,,0.04783,2193.5
2018-06-29,8.81,139.8,100.0,4.927,930.1,92.0,,0.1875,1727.0,,141.01,,11399.0,,0.6756,4.1,4350.0,42.55,4600.0,108.58,278.1,151.84,852.8,,2270.0,334.0,4206.0,,553.2,396.15,73.22,24.0,218.0,186.5,28.48,31.625,675.95,465.1,,166400.0,,0.04801,2244.0
2018-07-02,9.08,140.15,102.3,4.895,931.0,91.1,,0.18775,1687.0,,144.0,,11600.0,,0.6816,4.0715,4376.0,42.6,4623.0,107.86,284.1,154.7,879.3,,2290.0,335.0,4170.0,,555.0,394.7,74.55,23.99,221.01,185.75,28.645,31.6,677.2,458.2,,167900.0,,0.04833,2257.5
2018-07-03,8.875,143.05,102.96,4.82,934.7,93.0,,0.18755,1617.5,,142.49,,11540.0,,0.6816,4.049,4325.0,42.79,4620.0,107.9,281.1,153.01,879.9,,2272.0,335.0,4123.0,,557.0,389.95,74.05,23.92,218.45,183.5,28.105,31.65,678.0,457.0,,167000.0,,0.04838,2240.5
2018-07-04,9.12,140.0,105.19,4.83,930.9,90.95,,0.188,1645.5,,142.24,,11458.0,,0.6844,4.12,4334.5,43.15,4630.0,106.11,284.0,151.53,874.7,,2268.0,334.5,4131.0,,560.8,393.25,74.9,23.85,217.7,183.43,28.085,31.9,684.15,458.4,,167250.0,,0.04856,2236.0
2018-07-05,9.18,129.2,107.7,4.825,942.3,91.0,,0.19,1700.0,,145.55,,11566.0,,0.684,4.134,4462.0,44.535,4528.0,106.4,288.0,154.27,903.7,,2277.0,335.0,4192.0,,564.0,406.05,72.5,24.06,224.54,186.5,28.42,32.9,686.0,454.5,,168100.0,,0.04866,2226.0
2018-07-06,9.225,129.55,105.3,4.781,941.9,91.1,,0.18985,1685.0,,144.96,,11698.0,,0.68,4.208,4415.5,44.445,4550.0,108.0,276.95,154.27,907.2,,2320.0,339.4,4186.0,,564.1,403.4,72.2,24.07,226.71,188.0,28.47,33.3,678.75,460.6,,168850.0,,0.0485,2315.0
2018-07-09,9.39,128.3,105.4,4.72,962.9,91.4,,0.191,1751.5,,148.0,,11799.0,,0.6875,4.299,4452.0,45.115,4521.0,109.9,278.8,157.42,906.2,,2359.0,337.6,4276.0,,567.0,408.15,72.77,24.22,230.0,192.21,29.0,33.8,689.95,467.1,,172300.0,,0.04939,2316.5
2018-07-10,9.185,126.55,106.5,4.724,967.0,91.35,,0.191,1780.0,,147.3,,11725.0,,0.6899,4.38,4355.0,44.53,4465.0,109.5,273.75,161.0,901.3,,2349.0,338.4,4220.0,,555.3,413.2,72.5,24.15,230.3,195.05,29.295,33.6,699.9,473.6,,172600.0,,0.04903,2302.5
2018-07-11,9.08,124.3,106.0,4.721,955.0,91.0,,0.18885,1715.5,,144.77,,11260.0,,0.6875,4.3605,4280.0,44.05,4446.0,109.0,272.9,158.59,909.8,,2325.0,342.7,4226.0,,543.1,409.85,72.1,24.05,227.57,191.5,28.945,33.2,694.0,480.3,,172500.0,,0.0486,2303.0
